ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,Status
1998,49,1,1,0,0,0,0,0,2.0
2006,50,3,2,0,3,0,2,0,2.0
1979,120,7,1,0,0,0,0,0,2.0
1983,120,13,1,0,0,1,0,0,2.0
2006,84,1,2,0,1,0,1,1,1.0
2006,60,8,1,2,10,0,1,1,1.0
1998,300,20,1,0,0,0,0,0,1.0
2006,84,11,1,0,11,0,1,0,1.0
2006,84,16,1,0,16,0,1,0,1.0
2006,55,3,1,0,3,0,1,0,2.0
1998,124,3,1,0,0,1,0,0,2.0
2006,53,3,1,0,3,0,1,1,2.0
1983,300,25,1,0,0,0,0,0,1.0
2006,84,7,1,0,7,0,1,1,1.0
1998,283,1,1,0,0,0,0,0,1.0
2006,5,3,1,0,3,0,1,1,2.0
1983,240,25,1,0,0,0,0,0,1.0
1998,63,2,1,0,0,1,0,0,1.0
2006,60,4,1,0,4,0,1,0,1.0
1983,94,7,1,0,0,0,0,0,2.0
2006,25,8,1,6,8,0,1,1,2.0
2006,60,1,1,0,1,0,1,0,1.0
1983,180,33,1,0,0,0,0,0,1.0
2006,54,1,1,1,2,0,2,1,2.0
2006,240,2,2,3,0,0,1,0,1.0
1998,84,1,2,0,0,1,0,0,1.0
2006,29,1,1,1,2,0,2,1,2.0
2006,84,1,1,1,1,0,1,0,1.0
1998,84,7,2,0,0,0,0,0,1.0
1998,60,1,2,0,0,0,0,0,1.0
2006,84,17,1,0,17,0,1,1,1.0
1998,120,4,1,0,0,0,0,0,1.0
2006,84,5,2,7,12,0,1,1,1.0
1998,84,3,2,0,0,0,0,0,1.0
2006,90,5,2,7,12,0,1,0,1.0
2006,123,0,2,5,5,0,1,0,1.0
1998,150,97,1,13,84,0,0,0,1.0
1998,264,3,2,0,0,0,0,0,1.0
2006,120,70,1,0,70,0,1,0,1.0
2006,84,2,2,1,2,0,2,0,1.0
1998,99,2,1,0,0,0,0,0,1.0
2006,61,1,2,0,1,0,1,0,2.0
1983,192,28,1,0,0,0,0,0,2.0
2006,84,7,1,0,7,0,1,0,1.0
1998,12,2,1,0,0,0,0,0,1.0
2006,37,1,1,0,1,0,1,1,2.0
1998,120,9,1,0,0,1,0,0,1.0
2006,53,8,1,4,8,0,1,0,2.0
2006,72,1,2,2,1,0,2,0,2.0
1998,120,16,1,0,0,0,0,0,1.0
2006,120,70,1,8,70,1,1,0,1.0
1998,120,11,1,0,0,0,0,0,1.0
2006,60,4,2,0,4,0,1,1,2.0
2006,84,4,2,0,4,0,1,1,1.0
1998,240,3,1,0,0,0,0,0,1.0
2006,84,2,2,0,2,0,2,1,1.0
1998,156,36,1,0,0,0,0,0,1.0
1983,178,4,1,0,0,0,0,0,2.0
2006,35,3,1,0,3,0,1,0,2.0
1998,97,40,1,0,0,0,0,0,2.0
1998,84,5,1,0,0,0,0,0,1.0
2006,84,1,2,0,1,0,2,1,1.0
1983,84,3,2,0,0,0,0,0,2.0
2006,7,2,1,3,2,0,1,1,2.0
2006,59,7,1,0,7,0,1,1,2.0
1998,240,1,2,21,0,0,0,0,1.0
2006,32,5,1,0,5,0,1,1,2.0
2006,36,2,1,0,2,0,1,1,1.0
2006,36,2,1,0,2,0,1,0,2.0
2006,84,1,1,0,1,0,1,1,1.0
2006,18,3,2,2,3,0,1,1,1.0
2006,84,1,1,0,1,0,1,0,1.0
1998,300,14,1,0,0,0,0,0,1.0
2006,84,10,1,0,10,0,2,1,1.0
1998,60,3,1,0,0,0,0,0,1.0
2006,58,5,2,1,5,0,1,0,2.0
2006,84,17,1,0,17,0,1,1,1.0
1998,50,8,1,0,0,0,0,0,2.0
2006,84,15,1,0,15,0,2,1,1.0
1998,240,2,1,4,1,0,0,0,1.0
1998,300,15,1,0,0,0,0,0,1.0
2006,13,1,1,0,1,0,1,1,2.0
1998,238,6,2,0,0,0,0,0,2.0
2006,27,1,2,0,1,0,1,1,2.0
1998,84,22,1,0,0,0,0,0,1.0
1998,240,18,1,0,0,0,0,0,1.0
2006,84,12,1,0,12,0,1,1,1.0
2006,56,1,1,0,1,0,1,1,2.0
1998,40,1,1,0,0,1,0,0,2.0
1998,149,3,2,0,0,0,0,0,1.0
2006,49,1,2,0,1,0,1,1,2.0
1998,80,6,1,0,0,0,0,0,1.0
2006,34,1,2,0,1,0,1,0,2.0
1998,102,5,1,0,0,0,0,0,1.0
1998,240,12,1,0,0,0,0,0,1.0
2006,53,2,1,1,2,0,2,0,2.0
1998,87,1,2,0,0,0,0,0,1.0
2006,60,1,2,0,1,0,2,1,1.0
2006,36,3,2,0,3,0,1,0,2.0
1998,48,4,1,0,0,0,0,0,1.0
2006,47,3,2,0,3,0,1,1,2.0
1983,240,20,1,0,0,0,0,0,1.0
1998,60,1,1,0,0,0,0,0,1.0
2006,60,10,2,2,10,0,2,0,1.0
1998,12,17,1,0,0,0,0,0,1.0
2006,84,7,1,2,7,0,1,1,1.0
2006,84,4,1,0,4,0,1,1,1.0
1998,180,12,2,0,0,0,0,0,1.0
2006,58,1,2,0,1,0,2,1,2.0
1983,90,13,1,0,0,0,0,0,2.0
1998,226,12,1,0,0,0,0,0,2.0
2006,90,8,1,1,8,0,1,0,2.0
1998,60,10,1,0,0,0,0,0,1.0
2006,38,3,1,0,3,0,1,0,2.0
2006,2,2,2,0,2,0,1,1,2.0
2006,62,2,1,7,2,0,1,0,1.0
2006,31,1,2,0,1,0,2,1,2.0
1998,240,1,1,0,0,0,0,0,1.0
2006,19,2,1,0,2,0,1,1,1.0
2006,60,1,1,1,1,0,1,0,1.0
2006,32,8,1,0,8,0,1,0,2.0
2006,84,2,1,1,5,0,1,0,1.0
1998,60,2,2,0,0,0,0,0,1.0
2006,55,7,1,2,7,0,1,1,2.0
1998,300,2,2,0,0,0,0,0,1.0
2006,57,5,1,5,5,0,1,0,2.0
1998,84,12,2,0,0,0,0,0,1.0
2006,84,3,1,0,3,0,1,1,1.0
1998,36,4,1,0,0,0,0,0,1.0
2006,60,1,1,0,1,0,1,0,1.0
2006,84,2,1,3,2,0,1,1,1.0
1998,12,22,1,0,0,0,0,1,1.0
2006,84,2,1,0,2,0,1,0,1.0
1998,36,3,1,0,0,0,0,0,1.0
1998,180,2,1,0,0,0,0,0,1.0
2006,40,1,2,0,1,0,1,0,2.0
2006,61,30,2,3,30,0,1,1,2.0
2006,240,1,1,15,15,0,2,0,1.0
2006,84,15,1,3,3,0,1,0,1.0
1998,300,3,1,0,0,0,0,0,1.0
1979,120,3,2,0,0,0,0,0,2.0
1998,84,5,1,0,0,0,0,0,1.0
2006,18,3,1,1,3,0,1,0,2.0
1998,180,6,1,0,0,0,0,0,1.0
2006,37,3,2,0,3,0,1,1,2.0
1998,300,6,1,0,0,0,0,0,1.0
1998,180,1,2,0,0,0,0,0,1.0
2006,37,1,1,0,1,0,2,0,1.0
1998,120,60,1,0,0,0,0,0,1.0
1998,120,40,1,0,0,0,0,0,1.0
2006,84,10,1,0,10,0,1,1,1.0
1998,300,4,1,0,0,0,0,0,1.0
1998,9,5,1,0,0,0,0,0,1.0
2006,84,1,1,0,1,0,2,1,1.0
2006,41,1,1,0,1,0,1,1,2.0
1998,60,2,1,0,0,0,0,0,1.0
1998,84,30,2,0,0,1,0,0,1.0
1998,125,3,2,0,0,0,0,0,1.0
2006,43,1,1,0,1,0,1,1,2.0
1998,15,6,1,0,0,0,0,0,1.0
2006,84,1,1,0,1,0,1,1,1.0
2006,60,18,1,0,18,0,2,0,1.0
1998,120,4,2,0,0,0,0,0,1.0
2006,46,1,1,0,1,0,1,0,2.0
1998,240,14,1,0,0,0,0,0,1.0
2006,40,1,2,4,1,0,1,0,2.0
2006,60,1,1,0,1,0,2,0,1.0
1983,240,21,1,0,0,0,0,0,1.0
2006,84,1,1,0,1,0,1,1,1.0
2006,54,3,1,0,3,0,1,0,2.0
2006,84,1,1,0,1,0,1,0,1.0
2006,48,1,1,1,1,0,1,0,2.0
2006,240,1,1,35,0,0,1,0,1.0
2006,84,6,1,2,6,0,1,1,1.0
2006,90,2,2,2,2,0,1,0,1.0
1998,60,4,1,0,0,0,0,0,1.0
2006,84,4,2,0,4,0,2,1,1.0
1998,120,34,1,0,0,0,0,0,1.0
2006,60,2,2,2,2,0,1,1,1.0
1998,126,24,2,0,0,1,0,0,1.0
2006,84,4,2,0,4,0,2,1,1.0
2006,15,4,1,2,6,0,1,0,2.0
2006,84,5,2,0,5,0,1,0,1.0
1998,60,3,1,0,0,0,0,0,1.0
2006,26,4,1,2,6,0,1,0,2.0
2006,84,0,2,2,2,0,1,1,1.0
1998,50,2,1,0,0,0,0,0,2.0
2006,84,5,1,0,5,0,1,1,1.0
2006,84,1,1,0,1,0,1,1,1.0
2006,84,1,1,0,1,0,2,1,1.0
2006,52,5,1,0,5,0,1,1,2.0
2006,33,5,1,0,5,0,1,0,2.0
1998,180,4,1,0,0,0,0,0,1.0
2006,84,0,2,4,4,0,1,0,1.0
1998,120,10,1,0,0,0,0,0,1.0
2006,26,4,1,2,6,0,1,0,2.0
2006,84,6,2,1,7,0,1,1,1.0
2006,84,2,2,3,2,0,2,1,1.0
2006,84,2,1,0,2,0,1,1,1.0
2006,84,12,1,1,12,0,1,0,1.0
1998,64,7,1,0,0,0,0,0,1.0
2006,84,2,1,0,2,0,1,0,1.0
2006,55,2,2,1,2,0,1,0,2.0
2006,84,6,2,0,6,0,1,0,1.0
1998,240,3,1,12,3,0,0,0,1.0
2006,69,4,2,0,4,0,1,1,2.0
2006,60,4,1,2,4,0,1,1,2.0
1983,124,3,2,0,0,0,0,0,2.0
1998,12,15,1,0,0,0,0,1,1.0
2006,51,3,1,0,3,0,1,0,2.0
2006,60,2,1,0,2,0,1,1,1.0
1998,60,4,1,0,0,0,0,0,1.0
2006,43,4,2,1,5,0,1,0,2.0
1998,120,2,2,0,0,0,0,0,1.0
2006,44,2,2,1,3,0,1,0,2.0
2006,47,3,1,1,3,0,1,0,2.0
2006,24,10,1,15,25,0,1,1,2.0
2006,84,6,2,0,6,0,1,1,1.0
1998,240,10,2,10,0,0,0,0,1.0
2006,22,2,1,2,2,0,1,0,2.0
2006,84,12,1,0,12,0,1,1,1.0
1983,84,5,1,0,0,0,0,0,2.0
2006,123,4,2,1,5,0,1,0,1.0
2006,44,1,1,0,1,0,1,1,2.0
2006,84,2,1,0,2,0,1,1,1.0
2006,73,8,2,0,8,0,1,0,2.0
2006,56,15,1,4,15,0,1,1,2.0
2006,87,5,1,2,5,0,1,0,1.0
2006,45,1,1,0,1,0,2,0,1.0
2006,60,5,1,2,5,0,1,1,1.0
2006,84,4,1,0,4,0,1,1,1.0
2006,26,3,2,4,2,0,1,1,2.0
2006,84,4,1,2,4,0,1,1,1.0
2006,62,3,2,0,3,0,1,1,2.0
2006,24,1,1,0,1,0,1,1,2.0
2006,84,0,2,0,0,0,1,1,1.0
1998,51,4,2,0,0,1,0,0,2.0
2006,84,8,1,0,8,0,1,1,1.0
1998,300,14,1,0,0,0,0,0,1.0
2006,24,2,1,0,2,0,2,1,1.0
2006,50,2,2,0,2,0,2,1,2.0
1998,60,5,1,0,0,0,0,0,1.0
2006,36,14,2,0,14,0,1,0,2.0
1998,144,2,2,0,0,0,0,0,1.0
2006,52,6,1,0,6,0,1,0,2.0
1983,300,146,1,0,0,0,0,0,1.0
1998,300,14,1,0,0,0,0,0,1.0
2006,60,6,2,4,6,0,1,0,2.0
1998,300,4,1,0,0,0,0,0,1.0
2006,84,2,2,0,2,0,2,1,1.0
1998,180,25,1,0,0,0,0,0,1.0
2006,25,4,1,0,4,0,1,1,2.0
2006,59,3,2,2,3,0,1,1,2.0
1998,240,4,1,0,0,0,0,0,1.0
1998,84,10,1,0,0,0,0,0,1.0
2006,23,2,1,0,2,0,1,1,2.0
2006,84,4,1,0,4,0,1,1,1.0
2006,55,3,1,0,3,0,1,0,2.0
1998,60,1,2,0,0,0,0,0,1.0
2006,54,1,1,0,1,0,1,1,2.0
1998,12,6,1,0,0,0,0,1,1.0
1998,120,4,2,0,0,0,0,0,2.0
2006,31,1,1,0,1,0,1,1,2.0
1998,108,2,1,0,0,0,0,0,2.0
2006,60,0,1,0,0,0,1,0,1.0
1998,84,1,2,0,0,0,0,0,1.0
2006,84,2,1,0,2,0,1,1,1.0
1998,60,10,2,0,0,0,0,0,1.0
2006,17,8,2,0,8,0,1,1,1.0
2006,35,1,2,1,2,0,1,1,2.0
1998,61,3,1,0,0,0,0,0,1.0
2006,84,3,1,0,3,0,1,0,1.0
1998,60,30,1,0,0,0,0,1,1.0
1983,120,2,2,0,0,0,0,0,2.0
1998,180,1,1,0,0,0,0,0,1.0
2006,60,5,1,0,5,0,1,1,1.0
1983,240,14,1,0,0,0,0,0,1.0
2006,84,8,1,3,8,0,1,0,1.0
2006,84,30,1,2,30,0,1,1,1.0
1998,60,3,1,0,0,0,0,1,1.0
1998,300,2,1,0,0,0,0,0,1.0
2006,1,6,1,0,6,0,1,1,2.0
2006,50,2,1,0,2,0,1,0,2.0
1998,74,25,1,0,0,0,0,0,2.0
1998,84,1,2,0,0,0,0,0,1.0
1998,300,3,2,0,0,0,0,0,1.0
1998,309,5,1,0,0,0,0,0,1.0
2006,84,1,2,0,1,0,1,1,1.0
1998,3,2,1,0,0,0,0,0,2.0
2006,84,1,2,1,1,0,1,1,1.0
1998,300,25,1,0,0,0,0,0,1.0
2006,4,6,2,1,7,0,1,0,2.0
1983,240,9,1,0,0,0,0,0,1.0
1998,306,17,1,0,0,0,0,0,1.0
1998,84,1,1,0,0,0,0,1,1.0
2006,25,8,2,0,8,0,1,0,2.0
1998,36,1,1,0,0,0,0,0,1.0
2006,55,4,1,0,4,0,1,1,2.0
1998,84,25,1,0,0,0,0,0,1.0
2006,61,2,1,1,2,0,1,0,2.0
1998,84,47,1,0,0,0,0,0,1.0
1998,84,5,1,0,0,0,0,0,1.0
2006,84,5,2,0,5,0,1,1,1.0
1983,120,15,1,0,0,0,0,0,2.0
2006,84,1,2,0,1,0,1,1,1.0
1998,300,20,1,0,0,0,0,0,1.0
2006,15,7,1,0,7,0,1,1,2.0
1998,84,3,1,0,0,0,0,0,1.0
1998,81,16,1,0,0,0,0,0,1.0
2006,84,11,1,0,11,0,1,0,1.0
2006,84,11,1,0,11,0,1,1,1.0
2006,84,1,2,1,2,0,2,1,1.0
1983,84,1,1,0,0,0,0,0,2.0
1998,36,8,1,0,0,0,0,0,1.0
2006,43,1,1,0,1,0,1,0,2.0
1998,84,2,2,0,0,0,0,0,1.0
2006,51,3,2,1,4,0,1,1,2.0
1998,108,1,1,0,0,0,0,0,1.0
2006,84,3,2,1,4,0,1,1,1.0
2006,90,1,2,3,1,0,1,0,1.0
1998,300,36,1,0,0,0,0,0,1.0
2006,13,6,2,0,6,0,1,0,2.0
2006,84,1,2,1,1,0,1,1,1.0
1983,125,19,1,0,0,0,0,0,2.0
1998,60,65,1,0,0,0,0,0,1.0
2006,43,5,1,0,5,0,1,0,2.0
1983,120,2,1,0,0,0,0,0,2.0
1998,240,21,1,9,12,0,0,0,1.0
2006,93,4,2,6,4,0,2,0,1.0
1998,90,5,1,0,0,0,0,0,1.0
2006,40,4,2,0,4,0,2,1,2.0
1998,300,29,1,0,0,0,0,0,1.0
2006,84,1,1,0,1,0,2,1,1.0
1983,96,6,1,0,0,0,0,0,2.0
1998,64,2,2,0,0,0,0,0,1.0
2006,84,0,2,4,0,0,1,1,1.0
1998,300,2,1,0,0,0,0,0,1.0
2006,27,2,1,0,2,0,1,1,2.0
2006,84,1,2,0,1,0,1,1,1.0
1998,84,4,2,0,0,0,0,0,1.0
2006,84,2,2,0,2,0,1,1,1.0
2006,60,1,1,0,1,0,1,0,1.0
1998,96,5,1,0,0,0,0,0,1.0
2006,78,1,2,1,1,0,1,0,2.0
2006,111,4,2,0,4,0,2,1,1.0
1998,180,4,1,0,0,0,0,0,1.0
2006,84,1,1,0,1,0,1,1,1.0
1998,300,4,1,0,0,0,0,0,1.0
2006,25,1,2,0,1,0,1,1,2.0
1998,111,11,1,0,0,0,0,0,1.0
2006,61,3,1,0,3,0,1,1,2.0
1998,300,25,1,0,0,0,0,0,1.0
2006,62,2,2,8,2,0,1,0,2.0
1998,84,3,1,0,0,0,0,0,1.0
2006,12,5,1,0,5,0,1,1,1.0
1998,84,1,1,0,0,0,0,0,1.0
2006,84,22,1,0,22,0,1,1,1.0
1998,120,10,2,0,0,0,0,0,1.0
2006,84,2,1,0,2,0,1,1,1.0
1998,300,2,1,0,0,0,0,0,1.0
2006,84,2,2,0,2,0,2,1,1.0
1998,240,60,1,15,45,0,0,0,1.0
2006,84,5,1,1,6,0,1,1,1.0
1998,84,26,1,0,0,0,0,0,1.0
2006,84,5,1,1,6,0,1,1,1.0
1998,84,6,1,0,0,0,0,1,1.0
2006,38,3,2,1,4,0,1,1,2.0
1983,240,9,1,0,0,0,0,0,1.0
1998,300,2,1,0,0,0,0,0,1.0
1998,60,1,1,0,0,0,0,0,1.0
1998,84,26,1,0,0,0,0,0,2.0
2006,84,5,1,9,14,0,1,1,1.0
2006,49,10,1,0,10,0,1,0,1.0
1983,240,20,1,0,0,0,0,0,1.0
1998,120,5,2,0,0,0,0,0,1.0
2006,52,15,1,0,15,0,1,1,2.0
1998,12,4,1,0,0,0,0,0,1.0
2006,84,4,2,0,4,0,1,1,1.0
2006,60,8,1,2,8,0,1,1,2.0
2006,120,7,1,0,7,0,2,1,1.0
1998,301,7,1,0,0,0,0,0,1.0
2006,37,1,2,0,1,0,1,1,2.0
1998,87,1,2,0,0,0,0,0,1.0
1998,70,97,1,0,0,0,0,0,1.0
2006,84,3,1,1,3,0,1,0,2.0
1998,240,82,1,5,77,0,0,0,1.0
2006,72,4,1,0,4,0,1,0,1.0
2006,35,9,2,0,9,0,1,1,2.0
1998,84,1,1,0,0,0,0,1,1.0
2006,16,1,1,0,1,0,1,1,2.0
1998,180,1,2,0,0,0,0,0,1.0
2006,84,4,1,2,4,0,1,1,1.0
1998,240,59,1,29,38,0,0,0,1.0
2006,84,2,1,0,2,0,1,1,1.0
1998,180,55,1,0,0,1,0,0,1.0
2006,48,4,2,3,7,0,1,1,2.0
1998,300,15,2,0,0,0,0,0,1.0
2006,84,8,1,0,8,0,1,1,1.0
2006,52,3,1,2,3,0,1,1,2.0
1998,60,1,1,0,0,0,0,0,1.0
2006,84,13,1,5,13,0,1,0,1.0
1998,84,1,2,0,0,0,0,0,1.0
2006,36,2,2,0,1,0,1,0,1.0
2006,60,3,2,3,3,0,1,0,2.0
2006,84,2,2,2,2,0,1,0,1.0
1998,120,3,2,0,0,0,0,0,1.0
1998,60,15,1,0,0,0,0,0,1.0
2006,84,4,1,0,4,0,1,1,1.0
2006,38,1,1,0,1,0,1,0,2.0
1998,84,1,2,0,0,0,0,0,1.0
2006,50,2,2,0,2,0,1,0,1.0
1998,180,8,1,0,0,0,0,0,1.0
2006,6,3,1,0,3,0,1,1,2.0
1998,84,7,2,0,0,0,0,0,1.0
2006,120,18,2,0,19,0,1,0,1.0
1998,300,5,1,0,0,0,0,0,1.0
2006,49,3,1,0,3,0,1,0,2.0
1998,240,10,2,10,0,0,0,0,1.0
1998,77,4,1,0,0,0,0,0,2.0
2006,72,1,1,0,1,0,2,1,1.0
1998,36,1,2,0,0,0,0,1,1.0
2006,61,5,1,2,5,0,1,1,2.0
1983,32,15,1,0,0,0,0,0,2.0
1998,12,1,2,0,0,0,0,1,1.0
2006,84,2,2,3,0,0,1,0,1.0
1998,120,1,2,0,0,0,0,0,1.0
2006,84,4,1,5,4,0,1,1,1.0
1998,36,1,1,0,0,0,0,1,1.0
2006,23,2,1,0,2,0,1,0,2.0
1998,87,10,1,0,0,1,0,0,1.0
2006,84,2,2,0,2,0,1,1,1.0
1998,164,3,1,0,0,0,0,0,1.0
2006,41,2,1,1,0,0,1,0,2.0
1998,240,11,1,4,0,0,0,0,1.0
1998,60,1,1,0,0,1,0,0,1.0
2006,31,1,1,0,1,0,1,1,2.0
1998,55,1,1,0,0,0,0,0,2.0
2006,40,5,2,2,5,0,1,0,2.0
2006,118,3,2,2,3,0,1,1,1.0
1998,60,4,1,0,0,0,0,0,1.0
1998,240,16,1,16,0,0,0,0,1.0
2006,54,1,2,1,2,0,1,1,2.0
1998,84,16,1,0,0,0,0,0,1.0
2006,84,3,1,0,3,0,1,1,1.0
2006,60,1,1,1,1,0,2,0,1.0
1998,60,5,2,0,0,0,0,0,1.0
2006,65,2,1,2,2,0,1,1,2.0
2006,50,4,1,0,4,0,1,0,2.0
1983,240,28,1,0,0,0,0,0,1.0
2006,60,0,1,0,0,0,1,0,1.0
1998,240,1,1,0,0,0,0,0,1.0
1998,77,42,1,0,0,0,0,0,1.0
2006,60,1,1,0,1,0,2,1,2.0
1998,240,6,1,0,0,0,0,0,1.0
2006,35,2,1,0,2,0,1,0,2.0
1998,12,3,1,0,0,0,0,1,1.0
2006,84,2,1,0,2,0,1,1,1.0
1998,120,3,1,0,0,0,0,0,1.0
2006,120,3,1,0,3,0,1,0,1.0
1998,120,5,1,0,0,1,0,0,1.0
1998,12,4,1,0,0,0,0,1,1.0
2006,72,2,1,0,2,0,1,1,1.0
1998,84,8,2,0,0,0,0,0,1.0
2006,84,1,1,0,1,0,1,1,1.0
1998,264,16,1,0,0,0,0,0,1.0
2006,120,47,1,9,47,0,1,0,1.0
2006,60,16,2,0,16,0,1,0,1.0
1998,125,5,1,0,0,0,0,0,1.0
2006,30,1,2,4,1,0,1,0,2.0
1998,12,1,1,0,0,0,0,1,1.0
2006,60,11,1,0,11,0,1,0,1.0
2006,12,6,1,0,6,0,1,1,1.0
1998,60,17,1,0,0,0,0,0,1.0
1998,12,4,1,0,0,0,0,1,1.0
2006,84,16,1,0,16,0,1,1,1.0
1998,60,3,1,0,0,0,0,0,1.0
1983,120,30,1,0,0,0,0,0,2.0
1998,84,14,2,0,0,0,0,0,1.0
2006,26,3,2,0,3,0,1,0,2.0
1998,45,3,1,0,0,0,0,0,2.0
1998,180,15,2,0,0,0,0,0,1.0
2006,41,1,1,0,1,0,2,1,2.0
1983,240,6,1,0,0,0,0,0,1.0
1998,28,35,1,0,0,0,0,0,1.0
1998,84,7,1,0,0,0,0,0,1.0
2006,60,19,1,0,19,0,1,0,1.0
1983,240,28,1,0,0,0,0,0,1.0
2006,48,19,1,0,19,0,1,1,1.0
2006,39,2,2,0,2,0,2,1,2.0
1998,300,4,1,0,0,0,0,0,1.0
2006,60,4,1,0,4,0,1,1,1.0
2006,80,2,1,0,2,0,1,1,1.0
1998,84,35,1,0,0,0,0,0,1.0
2006,84,1,2,0,1,0,1,0,1.0
1998,240,11,1,10,11,0,0,0,1.0
2006,84,5,1,2,5,0,1,0,1.0
1998,180,34,1,0,0,0,0,0,1.0
2006,63,3,1,0,3,0,1,1,2.0
1998,84,15,1,0,0,0,0,0,1.0
2006,56,1,1,1,1,0,1,0,2.0
2006,291,6,1,0,6,0,1,0,1.0
2006,60,1,2,0,1,0,1,0,1.0
1983,300,9,1,0,0,0,0,0,1.0
2006,44,1,1,3,1,0,1,0,2.0
2006,29,3,2,0,3,0,1,0,1.0
2006,60,1,2,4,1,0,2,1,1.0
1998,300,7,1,0,0,0,0,0,1.0
2006,84,2,1,0,2,0,1,1,1.0
2006,34,17,1,2,17,0,1,0,2.0
1998,6,40,1,0,0,0,0,0,1.0
2006,65,3,1,10,3,0,1,0,2.0
1983,120,30,1,0,0,0,0,0,2.0
1998,240,52,1,0,0,0,0,0,1.0
2006,84,2,2,0,2,0,1,1,1.0
2006,84,4,1,0,4,0,2,1,1.0
1998,240,4,1,4,0,0,0,0,1.0
2006,44,12,2,3,12,0,1,0,2.0
1998,300,26,1,0,0,0,0,0,1.0
2006,84,2,1,5,7,0,1,1,1.0
2006,60,16,2,0,16,0,1,1,1.0
2006,7,2,2,0,2,0,1,1,2.0
1998,180,5,2,0,0,0,0,0,1.0
2006,60,3,1,0,3,0,1,1,1.0
1998,90,5,1,0,0,0,0,0,1.0
2006,0,6,1,0,6,0,1,0,2.0
2006,84,2,1,0,2,0,1,1,1.0
1998,300,15,1,0,0,0,0,0,1.0
2006,84,1,1,0,1,0,1,1,1.0
2006,24,4,1,1,4,0,1,1,2.0
1998,178,7,2,0,0,0,0,0,1.0
2006,84,10,1,3,10,0,2,0,1.0
2006,84,3,2,0,3,0,1,1,1.0
2006,60,3,2,0,3,0,1,1,1.0
1998,300,14,2,0,0,0,0,0,1.0
2006,84,2,2,0,2,0,1,1,1.0
1998,240,12,1,6,12,0,0,0,1.0
2006,81,1,2,0,1,0,1,1,1.0
1998,240,15,2,15,0,0,0,0,1.0
2006,84,2,2,2,2,0,1,1,1.0
2006,30,3,1,0,3,0,1,1,2.0
2006,84,2,1,1,3,0,1,1,1.0
1998,300,3,1,0,0,0,0,0,1.0
2006,60,1,1,0,1,0,1,1,1.0
1998,204,2,2,0,0,0,0,0,2.0
2006,19,1,1,0,1,0,1,0,2.0
1983,120,20,1,0,0,0,0,0,2.0
2006,84,3,1,0,3,0,1,1,1.0
2006,84,1,1,0,1,0,1,1,1.0
2006,84,4,1,1,4,0,1,0,1.0
1998,84,11,1,0,0,0,0,0,1.0
2006,264,10,1,0,10,0,1,0,1.0
1998,300,4,1,0,0,0,0,0,1.0
1998,99,22,1,0,0,0,0,0,1.0
1998,274,1,2,0,0,0,0,0,2.0
1998,120,4,2,0,0,0,0,0,1.0
2006,74,3,1,2,3,0,1,0,2.0
1998,216,6,1,0,0,0,0,0,1.0
2006,60,3,1,2,3,0,1,1,1.0
1998,120,3,1,0,0,0,0,0,1.0
2006,36,18,2,1,19,0,2,1,1.0
1998,57,2,1,0,0,0,0,1,1.0
2006,84,1,2,2,1,0,1,0,1.0
1998,60,6,1,0,0,0,0,0,1.0
2006,84,5,1,0,5,0,1,1,1.0
1998,240,1,1,0,0,0,0,0,1.0
2006,84,1,2,10,1,0,1,1,1.0
1998,60,2,2,0,0,0,0,0,1.0
2006,84,5,2,1,6,0,1,0,1.0
1983,78,1,2,0,0,0,0,0,2.0
1998,84,4,2,0,0,0,0,0,1.0
1983,180,50,2,0,0,0,0,0,1.0
1983,60,1,2,0,0,0,0,0,2.0
1998,120,1,1,0,0,0,0,0,1.0
2006,84,4,2,0,4,0,1,0,1.0
1998,120,4,1,0,0,0,0,0,1.0
2006,60,18,2,1,19,0,2,0,1.0
1983,180,77,1,0,0,0,0,0,1.0
1998,84,14,1,0,0,0,0,0,1.0
2006,84,1,1,0,1,0,2,1,1.0
2006,83,5,1,0,5,1,1,0,1.0
2006,53,4,1,0,4,0,1,1,2.0
2006,40,2,1,16,18,0,1,1,2.0
2006,30,3,2,0,3,0,1,1,2.0
1998,179,20,1,0,0,0,0,0,1.0
2006,60,5,1,0,5,0,1,0,1.0
2006,9,4,2,0,4,0,1,1,2.0
2006,68,1,2,0,1,0,1,0,1.0
1983,120,12,1,0,0,0,0,0,2.0
2006,40,4,1,1,5,0,1,0,2.0
2006,6,10,1,0,10,0,1,1,2.0
2006,17,6,1,1,7,0,1,0,2.0
2006,84,6,1,1,7,0,1,1,1.0
2006,84,10,1,3,10,0,1,1,1.0
2006,31,3,2,0,3,0,1,1,2.0
2006,89,2,2,0,0,0,1,0,1.0
1998,120,19,1,0,0,0,0,0,1.0
2006,84,6,1,0,6,0,1,1,1.0
2006,6,1,1,1,1,0,2,1,1.0
2006,84,25,2,30,25,0,1,1,1.0
2006,84,1,2,0,1,0,1,1,1.0
1998,60,4,2,0,0,0,0,0,1.0
2006,84,2,1,1,2,0,1,1,1.0
1998,185,31,2,0,0,0,0,0,2.0
2006,0,7,1,0,7,0,1,1,2.0
1998,84,3,1,0,0,0,0,0,1.0
2006,84,1,2,0,1,0,1,1,1.0
